Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8313,US-2017-105935,26-01-2017,31-01-2017,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2940,7,0,764
8314,CA-2014-161508,12-07-2014,16-07-2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512,3,0.3,-15
8315,CA-2014-161508,12-07-2014,16-07-2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3,2,0.2,1
8316,CA-2014-161508,12-07-2014,16-07-2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22,7,0.2,4
8317,CA-2014-161508,12-07-2014,16-07-2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16,3,0.2,6
8318,CA-2017-130904,11-04-2017,16-04-2017,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,2,1,0.2,0
8319,CA-2017-130904,11-04-2017,16-04-2017,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,21,8,0.2,2
8320,CA-2017-133620,13-11-2017,18-11-2017,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11,1,0,3
8321,CA-2015-142937,05-12-2015,06-12-2015,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45,2,0.2,5
8322,US-2016-149790,26-09-2016,01-10-2016,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,16,2,0.8,-25
8323,CA-2016-130778,19-11-2016,25-11-2016,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,9,2,0,2
8324,CA-2016-130778,19-11-2016,25-11-2016,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1-2"" X 4""",45,5,0,21
8325,CA-2017-144456,08-09-2017,09-09-2017,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",62,5,0.2,5
8326,CA-2017-144456,08-09-2017,09-09-2017,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158,3,0.2,14
8327,CA-2017-103478,21-07-2017,24-07-2017,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,3,4,0.8,-5
8328,CA-2017-103478,21-07-2017,24-07-2017,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,94,7,0.8,-165
8329,CA-2017-118577,06-10-2017,11-10-2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,144,3,0,69
8330,CA-2017-118577,06-10-2017,11-10-2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6,1,0,3
8331,CA-2017-113572,07-11-2017,11-11-2017,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,8,4,0,3
8332,CA-2016-153269,09-03-2016,12-03-2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11,1,0,3
8333,CA-2016-153269,09-03-2016,12-03-2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4-Set",355,5,0,89
8334,CA-2016-153269,09-03-2016,12-03-2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,18,3,0,9
8335,CA-2016-153269,09-03-2016,12-03-2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,52,4,0,23
8336,CA-2017-161655,13-05-2017,18-05-2017,Second Class,CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,300,9,0,150
8337,CA-2016-101469,02-07-2016,08-07-2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,8,2,0,3
8338,CA-2014-153087,27-12-2014,03-01-2015,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,24,4,0,12
8339,CA-2014-153087,27-12-2014,03-01-2015,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498,5,0,184
8340,CA-2017-135076,13-04-2017,17-04-2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Hesperia,California,92345,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",437,6,0.2,-38
8341,CA-2014-161634,14-11-2014,20-11-2014,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32,5,0,16
8342,CA-2017-141481,11-06-2017,14-06-2017,First Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61,3,0,17
8343,CA-2016-132549,25-11-2016,30-11-2016,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,35810,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73,7,0,20
8344,US-2014-155544,21-03-2014,25-03-2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59,5,0.2,22
8345,US-2014-155544,21-03-2014,25-03-2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,33,3,0.2,7
8346,US-2014-155544,21-03-2014,25-03-2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218,3,0.2,-11
8347,US-2015-115238,30-04-2015,04-05-2015,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31,5,0,13
8348,US-2015-115238,30-04-2015,04-05-2015,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood-Black Document Frame, Desktop, 5 x 7",9,1,0,4
8349,US-2015-115238,30-04-2015,04-05-2015,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",210,10,0,59
8350,US-2015-115238,30-04-2015,04-05-2015,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",24,5,0,10
8351,US-2015-115238,30-04-2015,04-05-2015,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser-Copy Paper (20Lb. and 88 Bright),6,1,0,3
8352,CA-2017-132199,03-05-2017,08-05-2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1-4"", Black",32,2,0.2,7
8353,CA-2017-132199,03-05-2017,08-05-2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26,4,0.7,-18
8354,CA-2017-132199,03-05-2017,08-05-2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,373,5,0.4,-112
8355,CA-2017-132199,03-05-2017,08-05-2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1-2"" Capacity Binders, 800 sheets",64,5,0.7,-45
8356,CA-2017-132199,03-05-2017,08-05-2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8,2,0.2,3
8357,CA-2016-163174,26-08-2016,30-08-2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Athens,Georgia,30605,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,187,3,0,41
8358,CA-2014-110555,11-04-2014,18-04-2014,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,87,7,0,24
8359,CA-2014-110555,11-04-2014,18-04-2014,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,106,2,0.2,9
8360,CA-2014-110555,11-04-2014,18-04-2014,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217,6,0,91
8361,CA-2017-147207,02-01-2017,04-01-2017,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,32,2,0.2,4
8362,CA-2017-147207,02-01-2017,04-01-2017,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,5,2,0.8,-14
8363,CA-2017-147207,02-01-2017,04-01-2017,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913,5,0.3,-170
8364,CA-2017-147207,02-01-2017,04-01-2017,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",372,3,0.2,28
8365,CA-2017-137631,28-04-2017,02-05-2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,34741,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,752,2,0.2,85
8366,CA-2017-157273,30-01-2017,02-02-2017,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,605,4,0.2,60
8367,CA-2014-109918,07-09-2014,12-09-2014,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w-Champagne Handles, 3-1-8"" Cut",27,4,0,7
8368,CA-2014-109918,07-09-2014,12-09-2014,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1-2"" X 4"" Forms-Pg., 200 Dupl. Sets-Book",21,2,0,10
8369,CA-2014-109918,07-09-2014,12-09-2014,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,84,5,0.2,31
8370,CA-2016-118745,11-06-2016,16-06-2016,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,903,3,0.2,34
8371,CA-2016-163972,17-10-2016,21-10-2016,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",121,2,0.15,21
8372,CA-2014-165393,27-12-2014,30-12-2014,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,5,1,0.8,-8
8373,CA-2016-113726,24-11-2016,01-12-2016,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82,3,0,34
8374,CA-2016-152940,10-11-2016,13-11-2016,First Class,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,30,1,0,4
8375,CA-2015-158701,05-01-2015,10-01-2015,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87,6,0,24
8376,CA-2015-158701,05-01-2015,10-01-2015,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56,6,0.2,18
8377,CA-2017-156272,21-03-2017,27-03-2017,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,33068,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64,1,0.2,8
8378,CA-2015-162964,12-11-2015,18-11-2015,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3-4""W Media Storage Unit",65,1,0.2,-15
8379,CA-2015-162964,12-11-2015,18-11-2015,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,16,3,0.2,6
8380,CA-2015-162964,12-11-2015,18-11-2015,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",224,7,0.2,70
8381,CA-2014-103527,09-09-2014,14-09-2014,Second Class,CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",11,3,0.2,3
8382,CA-2016-134544,17-03-2016,19-03-2016,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,85,2,0.2,-20
8383,CA-2016-163048,08-02-2016,15-02-2016,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,77036,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,242,4,0.3,0
8384,CA-2016-145135,26-11-2016,28-11-2016,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,60,3,0,15
8385,CA-2016-145135,26-11-2016,28-11-2016,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13,2,0,6
8386,CA-2017-137582,04-09-2017,08-09-2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,12,3,0.2,4
8387,CA-2015-149601,28-05-2015,03-06-2015,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,16,1,0,2
8388,CA-2015-149601,28-05-2015,03-06-2015,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black-Gray",78,5,0,22
8389,CA-2014-139423,01-11-2014,05-11-2014,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76,2,0,22
8390,CA-2016-102596,27-12-2016,30-12-2016,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Akron,Ohio,44312,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17,6,0.2,6
8391,CA-2017-153227,04-12-2017,06-12-2017,First Class,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W-Dividers-Space For Phone Numbers, 5 1-4""X8 1-2"", 300-Messages",12,2,0,6
8392,CA-2017-110625,23-12-2017,30-12-2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Danbury,Connecticut,6810,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27,2,0,10
8393,CA-2016-142594,01-12-2016,06-12-2016,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,138,3,0,36
8394,CA-2016-142594,01-12-2016,06-12-2016,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111,5,0,49
8395,CA-2016-142594,01-12-2016,06-12-2016,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,902,3,0,298
8396,CA-2016-142594,01-12-2016,06-12-2016,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,366,3,0.3,-47
8397,CA-2014-152254,30-06-2014,30-06-2014,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,311,7,0.2,109
8398,US-2014-120236,03-09-2014,04-09-2014,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,8,5,0.8,-12
8399,CA-2017-120061,02-11-2017,07-11-2017,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,45503,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155,2,0.3,-36
8400,CA-2015-133837,13-04-2015,18-04-2015,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",11,1,0.2,1
